datetime,TIMESTAMP,Month,Day,Year,Hour,Minute,Seconds,wtemp,SPCOND,COND,depth,PH,ODO.,ODO_CONC,CHL_CONC,CHL_RFU,PC_CELLS,PC_RFU,TURB
9/21/2017 23:03,9/21/2017 23:03,9,21,2017,23,2,57,22.14,0.146,0.138,0.962,8.79,110.4,9.63,15.4,2.7,17226,5.7,7
9/21/2017 23:04,9/21/2017 23:04,9,21,2017,23,4,26,22.16,0.145,0.138,1.456,8.78,110.4,9.62,17,3,9981,3.3,6.6
9/21/2017 23:06,9/21/2017 23:06,9,21,2017,23,5,55,22.16,0.146,0.138,1.948,8.79,110.6,9.64,21,3.7,12576,4.1,6.5
9/21/2017 23:07,9/21/2017 23:07,9,21,2017,23,7,24,22.15,0.145,0.137,2.443,8.78,110.2,9.61,21,3.7,6433,2.1,8.1
9/22/2017 0:01,9/22/2017 0:01,9,22,2017,0,1,27,22.03,0.145,0.137,0.425,8.75,107.8,9.42,21.2,3.8,20817,6.9,5.7
9/22/2017 0:03,9/22/2017 0:03,9,22,2017,0,2,56,22.03,0.145,0.137,0.954,8.76,107.4,9.38,19.6,3.5,7483,2.5,5.9
9/22/2017 0:04,9/22/2017 0:04,9,22,2017,0,4,25,22.02,0.146,0.137,1.456,8.75,107.4,9.39,16.9,3,13824,4.6,8
9/22/2017 0:06,9/22/2017 0:06,9,22,2017,0,5,54,22.02,0.146,0.137,1.936,8.75,107.3,9.37,21.4,3.8,15046,5,7.3
9/22/2017 0:07,9/22/2017 0:07,9,22,2017,0,7,23,22.01,0.146,0.137,2.444,8.75,107.5,9.4,20.4,3.6,10603,3.5,7
9/22/2017 1:01,9/22/2017 1:01,9,22,2017,1,1,19,21.98,0.146,0.138,0.418,8.73,105.9,9.26,15.4,2.7,17101,5.6,13.9
9/22/2017 1:03,9/22/2017 1:03,9,22,2017,1,2,48,21.97,0.146,0.137,0.959,8.75,105.5,9.23,15,2.7,9783,3.2,5.9
9/22/2017 1:04,9/22/2017 1:04,9,22,2017,1,4,17,21.96,0.145,0.137,1.445,8.74,105.5,9.23,22.7,4,10710,3.5,5.5
9/22/2017 1:06,9/22/2017 1:06,9,22,2017,1,5,46,21.97,0.146,0.137,1.945,8.7,105.3,9.21,25.8,4.6,11355,3.7,9.4
9/22/2017 1:07,9/22/2017 1:07,9,22,2017,1,7,15,21.97,0.146,0.137,2.438,8.74,105.5,9.22,16.3,2.9,15700,5.2,10.5
9/22/2017 2:01,9/22/2017 2:01,9,22,2017,2,1,20,21.9,0.146,0.137,0.376,8.74,105.5,9.24,15.6,2.8,10344,3.4,5.6
9/22/2017 2:03,9/22/2017 2:03,9,22,2017,2,2,50,21.9,0.145,0.137,0.94,8.75,105.2,9.22,21.7,3.9,19330,6.4,6.9
9/22/2017 2:04,9/22/2017 2:04,9,22,2017,2,4,19,21.89,0.146,0.137,1.445,8.75,105.2,9.21,15.8,2.8,14409,4.7,6.9
9/22/2017 2:06,9/22/2017 2:06,9,22,2017,2,5,48,21.89,0.146,0.137,1.935,8.75,105.3,9.22,18.7,3.3,8317,2.7,7.5
9/22/2017 2:07,9/22/2017 2:07,9,22,2017,2,7,17,21.9,0.146,0.137,2.443,8.76,105.1,9.2,17.3,3.1,9540,3.1,8.5
9/22/2017 3:01,9/22/2017 3:01,9,22,2017,3,1,20,21.78,0.146,0.137,0.396,8.72,105,9.21,11.3,2,19152,6.3,6.7
9/22/2017 3:03,9/22/2017 3:03,9,22,2017,3,2,49,21.82,0.146,0.137,0.939,8.75,105.2,9.23,13.5,2.4,13470,4.4,7.2
9/22/2017 3:04,9/22/2017 3:04,9,22,2017,3,4,18,21.81,0.146,0.137,1.441,8.75,105,9.22,17.5,3.1,9798,3.2,8.3
9/22/2017 3:06,9/22/2017 3:06,9,22,2017,3,5,47,21.79,0.146,0.137,1.935,8.73,104.8,9.2,11.7,2.1,12897,4.3,15
9/22/2017 3:07,9/22/2017 3:07,9,22,2017,3,7,16,21.81,0.146,0.137,2.435,8.74,104.8,9.19,12.3,2.2,44628,14.7,6.5
9/22/2017 4:01,9/22/2017 4:01,9,22,2017,4,1,20,21.73,0.146,0.137,0.379,8.69,103.3,9.07,11.2,2,13923,4.6,7.2
9/22/2017 4:03,9/22/2017 4:03,9,22,2017,4,2,50,21.75,0.146,0.137,0.932,8.71,103,9.04,18.3,3.2,7487,2.5,6.4
9/22/2017 4:04,9/22/2017 4:04,9,22,2017,4,4,19,21.76,0.146,0.137,1.441,8.7,103,9.04,15.6,2.8,8900,2.9,9.4
9/22/2017 4:06,9/22/2017 4:06,9,22,2017,4,5,48,21.76,0.146,0.137,1.934,8.69,102.7,9.02,14.1,2.5,16778,5.5,7.4
9/22/2017 4:07,9/22/2017 4:07,9,22,2017,4,7,17,21.76,0.146,0.137,2.433,8.7,103,9.04,20.7,3.7,15096,5,6.1
9/22/2017 5:01,9/22/2017 5:01,9,22,2017,5,1,19,21.67,0.146,0.137,0.447,8.7,102.9,9.05,15.2,2.7,15345,5.1,9
9/22/2017 5:03,9/22/2017 5:03,9,22,2017,5,2,48,21.66,0.146,0.137,0.943,8.71,103,9.06,13.1,2.3,14650,4.8,8
9/22/2017 5:04,9/22/2017 5:04,9,22,2017,5,4,17,21.67,0.146,0.137,1.446,8.71,102.8,9.04,14,2.5,19451,6.4,6.4
9/22/2017 5:06,9/22/2017 5:06,9,22,2017,5,5,46,21.66,0.146,0.137,1.929,8.71,102.6,9.03,16.8,3,6023,2,8
9/22/2017 5:07,9/22/2017 5:07,9,22,2017,5,7,15,21.66,0.146,0.137,2.443,8.72,102.7,9.04,14.9,2.6,13095,4.3,8.5
9/22/2017 6:01,9/22/2017 6:01,9,22,2017,6,1,20,21.64,0.146,0.137,0.385,8.7,102.8,9.05,16,2.9,10929,3.6,5.3
9/22/2017 6:03,9/22/2017 6:03,9,22,2017,6,2,50,21.65,0.146,0.137,0.936,8.71,102.5,9.02,16.9,3,14999,4.9,7.7
9/22/2017 6:04,9/22/2017 6:04,9,22,2017,6,4,19,21.65,0.147,0.137,1.428,8.72,102.4,9.01,11.8,2.1,7767,2.6,7.6
9/22/2017 6:06,9/22/2017 6:06,9,22,2017,6,5,48,21.65,0.147,0.137,1.924,8.7,102.2,9,17.7,3.2,18321,6,9
9/22/2017 6:07,9/22/2017 6:07,9,22,2017,6,7,17,21.63,0.146,0.137,2.421,8.7,102.1,8.99,7.8,1.4,8229,2.7,8.2
9/22/2017 7:01,9/22/2017 7:01,9,22,2017,7,1,20,21.59,0.147,0.137,0.408,8.7,101.9,8.98,16.1,2.9,9696,3.2,7.4
9/22/2017 7:03,9/22/2017 7:03,9,22,2017,7,2,49,21.59,0.146,0.137,0.943,8.7,101.5,8.95,13.4,2.4,12397,4.1,9.2
9/22/2017 7:04,9/22/2017 7:04,9,22,2017,7,4,18,21.59,0.146,0.137,1.436,8.71,101.4,8.93,8.4,1.5,7636,2.5,6.7
9/22/2017 7:06,9/22/2017 7:06,9,22,2017,7,5,47,21.59,0.146,0.137,1.921,8.7,101.3,8.92,8.6,1.5,10272,3.4,12.9
9/22/2017 7:07,9/22/2017 7:07,9,22,2017,7,7,17,21.59,0.146,0.137,2.434,8.7,101.3,8.93,11.1,2,9208,3,5.6
9/22/2017 8:01,9/22/2017 8:01,9,22,2017,8,1,19,21.52,0.147,0.137,0.403,8.73,102.1,9,10.2,1.8,9877,3.3,11
9/22/2017 8:03,9/22/2017 8:03,9,22,2017,8,2,48,21.53,0.146,0.137,0.954,8.73,102.3,9.02,13.9,2.5,14146,4.7,8.1
9/22/2017 8:04,9/22/2017 8:04,9,22,2017,8,4,17,21.53,0.146,0.137,1.446,8.73,102,8.99,9.6,1.7,21003,6.9,8.4
9/22/2017 8:06,9/22/2017 8:06,9,22,2017,8,5,46,21.53,0.146,0.137,1.935,8.74,101.8,8.98,10,1.8,10837,3.6,6.2
9/22/2017 8:07,9/22/2017 8:07,9,22,2017,8,7,15,21.53,0.146,0.137,2.446,8.73,101.7,8.97,14.4,2.6,7040,2.3,11.1
9/22/2017 9:01,9/22/2017 9:01,9,22,2017,9,1,17,21.54,0.146,0.137,0.531,8.8,105.4,9.29,21.6,3.8,12497,4.1,6.1
9/22/2017 9:03,9/22/2017 9:03,9,22,2017,9,2,45,21.55,0.146,0.137,0.98,8.8,105.4,9.29,8.6,1.5,7806,2.6,7.5
9/22/2017 9:04,9/22/2017 9:04,9,22,2017,9,4,14,21.54,0.146,0.137,1.469,8.8,105,9.26,15.8,2.8,10573,3.5,6.5
9/22/2017 9:06,9/22/2017 9:06,9,22,2017,9,5,43,21.53,0.146,0.137,1.961,8.81,104.6,9.23,17.9,3.2,8492,2.8,5.7
9/22/2017 9:07,9/22/2017 9:07,9,22,2017,9,7,12,21.53,0.146,0.137,2.459,8.79,104.2,9.19,16.3,2.9,13663,4.5,6.8
9/22/2017 10:01,9/22/2017 10:01,9,22,2017,10,1,18,21.65,0.146,0.137,0.454,8.85,109,9.59,12.6,2.2,8129,2.7,7.5
9/22/2017 10:03,9/22/2017 10:03,9,22,2017,10,2,47,21.66,0.147,0.137,0.977,8.87,109.2,9.61,10.6,1.9,18994,6.3,11.3
9/22/2017 10:04,9/22/2017 10:04,9,22,2017,10,4,16,21.56,0.146,0.137,1.469,8.81,105.9,9.34,11.3,2,13307,4.4,5.3
9/22/2017 10:06,9/22/2017 10:06,9,22,2017,10,5,45,21.54,0.146,0.137,1.954,8.77,103.7,9.15,8,1.4,9576,3.2,6.5
9/22/2017 10:07,9/22/2017 10:07,9,22,2017,10,7,14,21.52,0.146,0.137,2.47,8.74,101.9,8.99,7.2,1.3,16199,5.3,8.2
9/22/2017 11:01,9/22/2017 11:01,9,22,2017,11,1,17,21.76,0.146,0.137,0.538,8.89,111.4,9.78,20.2,3.6,22404,7.4,8.1
9/22/2017 11:03,9/22/2017 11:03,9,22,2017,11,2,45,21.75,0.146,0.137,0.977,8.91,111.1,9.76,14.3,2.6,9724,3.2,11.3
9/22/2017 11:04,9/22/2017 11:04,9,22,2017,11,4,14,21.72,0.146,0.137,1.466,8.9,110.1,9.68,20.5,3.7,11791,3.9,9
9/22/2017 11:06,9/22/2017 11:06,9,22,2017,11,5,43,21.61,0.146,0.136,1.964,8.79,105.6,9.3,9.2,1.6,13672,4.5,11.4
9/22/2017 11:07,9/22/2017 11:07,9,22,2017,11,7,12,21.48,0.146,0.136,2.46,8.61,97.1,8.57,13.7,2.4,7880,2.6,13.8
9/22/2017 12:01,9/22/2017 12:01,9,22,2017,12,1,18,22.16,0.146,0.138,0.489,8.98,116.9,10.19,14.5,2.6,10992,3.6,9.9
9/22/2017 12:03,9/22/2017 12:03,9,22,2017,12,2,47,21.86,0.146,0.137,0.984,8.98,114.4,10.02,15.1,2.7,13519,4.5,8
9/22/2017 12:04,9/22/2017 12:04,9,22,2017,12,4,16,21.72,0.146,0.137,1.467,8.92,111.3,9.78,13.5,2.4,14179,4.7,7
9/22/2017 12:06,9/22/2017 12:06,9,22,2017,12,5,45,21.66,0.146,0.137,1.957,8.85,108.3,9.53,15,2.7,12522,4.1,8
9/22/2017 12:07,9/22/2017 12:07,9,22,2017,12,7,14,21.6,0.146,0.136,2.464,8.73,101.8,8.96,6.9,1.2,17037,5.6,6.3
9/22/2017 13:01,9/22/2017 13:01,9,22,2017,13,1,18,22.48,0.146,0.139,0.462,9.02,120.8,10.46,10.3,1.8,21452,7.1,12.3
9/22/2017 13:03,9/22/2017 13:03,9,22,2017,13,2,47,22.22,0.147,0.139,0.978,9.07,121,10.53,12.1,2.1,12539,4.1,9.5
9/22/2017 13:04,9/22/2017 13:04,9,22,2017,13,4,16,21.77,0.146,0.137,1.478,8.97,114,10.01,10.6,1.9,15049,5,8.1
9/22/2017 13:06,9/22/2017 13:06,9,22,2017,13,5,45,21.7,0.146,0.137,1.961,8.87,109.8,9.65,15.9,2.8,13722,4.5,7
9/22/2017 13:07,9/22/2017 13:07,9,22,2017,13,7,14,21.64,0.146,0.137,2.461,8.77,103.9,9.14,2.6,0.5,7013,2.3,5.7
9/22/2017 14:01,9/22/2017 14:01,9,22,2017,14,1,17,22.54,0.147,0.14,0.505,9.06,124.8,10.8,14.8,2.6,14218,4.7,9.8
9/22/2017 14:03,9/22/2017 14:03,9,22,2017,14,2,45,22.45,0.146,0.139,0.977,9.08,124.7,10.81,15.9,2.8,9636,3.2,8
